Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image
stefania-dress-in-horoscope-print,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/stefania_horoscope_dress_back.jpeg?v=1400077467,Cabiria Stefania Dress in Horoscope Print Back,,,,,,,,,,,,,,,,,
stefania-dress-in-horoscope-print,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/horoscope_side_lowres.jpeg?v=1400077467,Cabiria Stefania Dress in Horoscope Print,,,,,,,,,,,,,,,,,
stefania-dress-in-blue-gerbera,Stefania Dress in Blue Gerbera,"<p>New design from Eden Miller of Cabiria. The Stefania Dress features a notch collar, 3 button placket with a shirred yoke, long sleeves, and wide cuffs. The dress brings a vintage feel with a fun gerbera print while remaining figure flattering, as all Cabiria dresses are, with signature elasticized waist &amp; side pockets.</p>
<p>Made in NYC.</p>
<p><strong>Fabrication:<br /></strong>100% Heavyweight Silk Crepe de Chine.</p>
<p><strong>Care:</strong><br />Dry clean only.</p>
<p><strong>Model:</strong><br />Maxey is wearing the Stefania Dress in Blue Gerbera a size 16<br />Height 5'7, Bust 40D, Waist 40"", Hips 47""</p>
<p>Photos courtesy of Matthew David Powell for Cabiria.</p>",Cabiria,Dress,"16, 18, 20, Floral",false,Size,16,Color,Blue Gerbera,,,CAB-DRS-STE-BLU-16,907,shopify,0,deny,manual,99.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/stefania_blue_gerbera_dress_front.jpeg?v=1400077467,Cabiria Stefania Dress in Blue Gerbera Front,false,,,,,,,,,,,,,,,,
stefania-dress-in-blue-gerbera,,,,,,,Size,18,Color,Blue Gerbera,,,CAB-DRS-STE-BLU-18,907,shopify,0,deny,manual,99.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/stefania_blue_gerbera_dress_front_3aafa7ad-f40d-4c1c-bdd4-f2d495122941.jpeg?v=1400077467,Cabiria Stefania Dress in Blue Gerbera Back,,,,,,,,,,,,,,,,,
stefania-dress-in-blue-gerbera,,,,,,,Size,20,Color,Blue Gerbera,,,CAB-DRS-STE-BLU-20,907,shopify,0,deny,manual,99.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/gerbera_nocontrast_side_lowres.jpeg?v=1400077467,Cabiria Stefania Dress in Blue Gerbera,,,,,,,,,,,,,,,,,
square-loop-earring,Square Loop Earring,"<p>Length: 3""<br />Rhodium<br />Square Loop<br />Nickel and Lead Compliant (Hypoallergenic)</p>",Zenzii,Fashion Jewelry,"Full, One Size",false,Size,One Size,Color,Silver,,,ZEN-JEW-SQR-SLV-OS,454,shopify,0,deny,manual,14.00,,true,true,E626,https://cdn.shopify.com/s/files/1/0450/1517/products/prod_img_3611.jpeg?v=1400077467,Peppermint Bay Split Shoulder Cover Up,false,,,,,,,,,,,,,,,,
square-loop-earring,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/prod_img_3611_a.jpeg?v=1400077467,Peppermint Bay Split Shoulder Cover Up,,,,,,,,,,,,,,,,,
square-loop-earring,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/prod_img_3611_b.jpeg?v=1400077467,Peppermint Bay Split Shoulder Cover Up,,,,,,,,,,,,,,,,,
split-shoulder-cover-up,Split Shoulder Cover Up,"<p>The Split Shoulder Cover Up is the LBD of all cover ups. And why shouldn't it be? LBDs are the most versatile feminine piece of clothing, it's only natural to want to bring them to the beach too! Hitting just before the knee, this cover up is an easy go-to. The shoulder straps are split for a bit of beachy personality so throw on a wide brimmed hat and soak up the sun.</p>
<p><strong>Fabrication:<br /></strong>Body: 97% Viscose 3% Lycra.</p>
<p><strong>Care:</strong><br />Machine wash, tumble dry.</p>
<strong>Model:</strong><br />Lily is wearing the Split Shoulder Cover Up in size 1X.",Peppermint Bay,Swim,"18/20, 22/24, Black, Full",true,Size,1X (18/20),Color,Black,,,PPB-CVU-SPL-BLK-1X,454,shopify,1,deny,manual,59.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/split_shoulder_cover_up.jpg?v=1400077466,Peppermint Bay Split Shoulder Cover Up,false,,,,,,,,,,,,,,,,
split-shoulder-cover-up,,,,,,,Size,2X (22/24),Color,Black,,,PPB-CVU-SPL-BLK-2X,454,shopify,2,deny,manual,59.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/split_shoulder_cover_up_4b570652-88f5-499a-9913-ebcf22bdd463.jpg?v=1400077466,Peppermint Bay Split Shoulder Cover Up,,,,,,,,,,,,,,,,,
split-shoulder-cover-up,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/MPS_Black_Cover_up_FV.jpeg?v=1400077466,Peppermint Bay Split Shoulder Cover Up,,,,,,,,,,,,,,,,,
split-shoulder-cover-up,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/MPS_0120x.jpeg?v=1400077467,Peppermint Bay Split Shoulder Cover Up,,,,,,,,,,,,,,,,,
split-back-blouse,Split Back Blouse,"<p>What better way to take on the sheer trend, then with one of these fabulous sheer shirts with a dramatic hi-low hem and split back? The best way to show some skin is to do so subtly- under a chic sheer chiffon top. The length in the back lets this top be a perfect pick to pair with leggings. Belt the dress at the waist and wear it with a pencil skirt and shiny accessories for a glam, feminine look. Or throw on jeans and a tank and wear the top opened and unbuttoned, turn it into a funky cardigan. The daring can pair it with a colorful bra or cami to really catch some eyes.</p>
<p>Made in Australia.</p>
<p><strong>Care:<br /></strong>Hand wash in mild detergent, hang to dry.</p>
<p><strong>Fabrication:</strong><br />100% Polyester</p>
<p><strong>Model:</strong><br />Lily is wearing the split back blouse in size 16.</p>",Harlow,Top,"16, 18, 20, Animal Print, Full, Sale",false,Size,16,Color,Animal Print,,,HART010-Animal-16,160,shopify,0,deny,manual,39.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/Madison_Plus-607.jpeg?v=1404920159,Harlow Split Back Blouse,false,,,,,,,,,,,,,,,,
split-back-blouse,,,,,,,Size,18,Color,Animal Print,,,HART010-Animal-18,160,shopify,0,deny,manual,39.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/Madison_Plus-629.jpeg?v=1404920159,Harlow Split Back Blouse,,,,,,,,,,,,,,,,,
split-back-blouse,,,,,,,Size,20,Color,Animal Print,,,HART010-Animal-20,160,shopify,0,deny,manual,39.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/Harlow_Split_Back_Blouse-_Aimee_1.jpeg?v=1404920159,Harlow Split Back Blouse,,,,,,,,,,,,,,,,,
split-back-blouse,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/Harlow_Split_Back_Blouse-_Aimee_2.jpeg?v=1404920159,Harlow Split Back Blouse,,,,,,,,,,,,,,,,,
sphere-now-necklace,Sphere & Now Necklace,"<p>Enveloped in our new delicious coating, this pendant necklace is lightweight and fierce.<br />Closure: Lobster<br />Measurements: Length 24"" + 2"" Extension, and we send you a 3"" free extender<br />Materials: base metal, coating, gemstone<br />Style: Pendant<br />Fit: Long<br />Scale: Statement<br />Nickel and Lead Compliant (Hypoallergenic)</p>",Zenzii,Fashion Jewelry,"Full, One Size",false,Size,One Size,Color,Chocolate,,,ZEN-JEW-SPH-CHO-OS,454,shopify,1,deny,manual,69.00,,true,true,N1076,https://cdn.shopify.com/s/files/1/0450/1517/products/n1076_cho.jpeg?v=1400077466,Zenzii Sphere and Now Necklace,false,,,,,,,,,,,,,,,,
sphere-now-necklace,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/n1076_cho3.jpeg?v=1400077466,Zenzii Sphere and Now Necklace,,,,,,,,,,,,,,,,,
sphere-now-necklace,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/n1076_cho2.jpeg?v=1400077466,Zenzii Sphere and Now Necklace,,,,,,,,,,,,,,,,,
sphere-now-necklace,,,,,,,Size,,Color,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0450/1517/products/n1076_cho4.jpeg?v=1400077466,Zenzii Sphere and Now Necklace,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,South African Safari Bikini Set,"<p><strong>Top:</strong> Two toned ruffled bikini top with luxurious metal hardware finishing. This suit features a built-in elastic bra top, and adjustable tie straps. It provides great coverage, while still showing just the right amount of skin.</p>
<p><strong>Bottom:</strong>This chevron two toned bikini bottom is fully lined with breathable, tummy control lining. The high waisted look is as flattering as it is comfortable.</p>
<p>This bikini is sold as separates.</p>
<p><strong>Fabrication:<br /></strong>80% nylon and 20% spandex<strong><br /></strong></p>
<p><strong>Care:<br /></strong>Rinse with cold water after each use. Wash in delicate cycle or hand wash and lay flat to dry.</p>
<p><strong>Model:</strong><br />Chloe is wearing the Kenya Bikini Set in size 0X top &amp; 1X bottom.</p>",Josephine Swim,Swim,"0X (10/12), 2X (18/20), 3X (22/24), Full, Multi, SWIM, SWIMVIP20",false,Top Size,0X (10/12),Bottom,0X (10/12),Color,Merlot,JOE-SWM-SAF-MER-0X0X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/SouthAfrican_Safari_Bikini_Set.jpeg?v=1400077465,Josephine Swim South African Safari Bikini Set,false,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,0X (10/12),Bottom,1X (14/16),Color,Merlot,JOE-SWM-SAF-MER-0X1X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/IMG_3778.jpeg?v=1400077465,Josephine Swim South African Safari Bikini Set,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,0X (10/12),Bottom,2X (18/20),Color,Merlot,JOE-SWM-SAF-MER-0X2X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/IMG_3800.jpeg?v=1400077465,Josephine Swim South African Safari Bikini Set,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,0X (10/12),Bottom,3X (22/24),Color,Merlot,JOE-SWM-SAF-MER-0X3X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/DSC_5556.jpeg?v=1400077465,Josephine Swim South African Safari Bikini Set,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,1X (14/16),Bottom,0X (10/12),Color,Merlot,JOE-SWM-SAF-MER-1X0X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,1X (14/16),Bottom,1X (14/16),Color,Merlot,JOE-SWM-SAF-MER-1X1X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,1X (14/16),Bottom,2X (18/20),Color,Merlot,JOE-SWM-SAF-MER-1X2X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,1X (14/16),Bottom,3X (22/24),Color,Merlot,JOE-SWM-SAF-MER-1X3X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,2X (18/20),Bottom,0X (10/12),Color,Merlot,JOE-SWM-SAF-MER-2X0X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,2X (18/20),Bottom,1X (14/16),Color,Merlot,JOE-SWM-SAF-MER-2X1X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,2X (18/20),Bottom,2X (18/20),Color,Merlot,JOE-SWM-SAF-MER-2X2X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,2X (18/20),Bottom,3X (22/24),Color,Merlot,JOE-SWM-SAF-MER-2X3X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,3X (22/24),Bottom,0X (10/12),Color,Merlot,JOE-SWM-SAF-MER-3X0X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,3X (22/24),Bottom,1X (14/16),Color,Merlot,JOE-SWM-SAF-MER-3X1X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,3X (22/24),Bottom,2X (18/20),Color,Merlot,JOE-SWM-SAF-MER-3X2X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-merlot,,,,,,,Top Size,3X (22/24),Bottom,3X (22/24),Color,Merlot,JOE-SWM-SAF-MER-3X3X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,South African Safari Bikini Set,"<p><strong>Top:</strong>Two toned ruffled bikini top with luxurious metal hardware finishing. This suit features a built-in elastic bra top, and adjustable tie straps. It provides great coverage, while still showing just the right amount of skin.</p>
<p><strong>Bottom:</strong>This chevron two toned bikini bottom is fully lined with breathable, tummy control lining. The high waisted look is as flattering as it is comfortable.</p>
<p>This bikini is sold as separates.</p>
<p><strong>Fabrication:<br /></strong>80% nylon and 20% spandex<strong><br /></strong></p>
<p><strong>Care:<br /></strong>Rinse with cold water after each use. Wash in delicate cycle or hand wash and lay flat to dry.</p>
<p><strong>Model:</strong><br />Chloe is wearing the Kenya Bikini Set in size 0X top &amp; 1X bottom.</p>",Josephine Swim,Swim,"0X (10/12), 2X (18/20), 3X (22/24), Full, Multi, SWIM, SWIMVIP20",false,Top Size,0X (10/12),Bottom,0X (10/12),Color,Black Sand,JOE-SWM-SAF-BLK-0X0X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/South_African_Safari_Bikini__Set.jpeg?v=1400077464,Josephine Swim South African Safari Bikini Set,false,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,0X (10/12),Bottom,1X (14/16),Color,Black Sand,JOE-SWM-SAF-BLK-0X1X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/South_African_Safari_Bikini_Black_Sand_FV.jpeg?v=1400077464,Josephine Swim South African Safari Bikini Set,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,0X (10/12),Bottom,2X (18/20),Color,Black Sand,JOE-SWM-SAF-BLK-0X2X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/South_African_Safari_Bikini_Black_Sand_SV.jpeg?v=1400077464,Josephine Swim South African Safari Bikini Set,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,0X (10/12),Bottom,3X (22/24),Color,Black Sand,JOE-SWM-SAF-BLK-0X3X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/South_African_Safari_Bikini_Black_Sand_BV.jpeg?v=1400077464,Josephine Swim South African Safari Bikini Set,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,1X (14/16),Bottom,0X (10/12),Color,Black Sand,JOE-SWM-SAF-BLK-1X0X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/South_African_Safari_Bikini_Black_Sand.jpeg?v=1400077464,Josephine Swim South African Safari Bikini Set,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,1X (14/16),Bottom,1X (14/16),Color,Black Sand,JOE-SWM-SAF-BLK-1X1X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,1X (14/16),Bottom,2X (18/20),Color,Black Sand,JOE-SWM-SAF-BLK-1X2X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,1X (14/16),Bottom,3X (22/24),Color,Black Sand,JOE-SWM-SAF-BLK-1X3X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,2X (18/20),Bottom,0X (10/12),Color,Black Sand,JOE-SWM-SAF-BLK-2X0X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,2X (18/20),Bottom,1X (14/16),Color,Black Sand,JOE-SWM-SAF-BLK-2X1X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,2X (18/20),Bottom,2X (18/20),Color,Black Sand,JOE-SWM-SAF-BLK-2X2X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,2X (18/20),Bottom,3X (22/24),Color,Black Sand,JOE-SWM-SAF-BLK-2X3X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,3X (22/24),Bottom,0X (10/12),Color,Black Sand,JOE-SWM-SAF-BLK-3X0X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,3X (22/24),Bottom,1X (14/16),Color,Black Sand,JOE-SWM-SAF-BLK-3X1X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,3X (22/24),Bottom,2X (18/20),Color,Black Sand,JOE-SWM-SAF-BLK-3X2X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set-black-sand,,,,,,,Top Size,3X (22/24),Bottom,3X (22/24),Color,Black Sand,JOE-SWM-SAF-BLK-3X3X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,South African Safari Bikini Set,"<p><strong>Top: Two toned ruffled bikini top with luxurious metal hardware finishing. This suit features a built-in elastic bra top, and adjustable tie straps. It provides great coverage, while still showing just the right amount of skin.</strong></p>
<p><strong>Bottom:</strong>This chevron two toned bikini bottom is fully lined with breathable, tummy control lining. The high waisted look is as flattering as it is comfortable.</p>
<p>This bikini is sold as separates.</p>
<p><strong>Fabrication:<br /></strong>80% nylon and 20% spandex<strong><br /></strong></p>
<p><strong>Care:<br /></strong>Rinse with cold water after each use. Wash in delicate cycle or hand wash and lay flat to dry.</p>
<p><strong>Model:</strong><br />Chloe is wearing the Kenya Bikini Set in size 0X top &amp; 1X bottom.</p>",Josephine Swim,Swim,"0X (10/12), 2X (18/20), 3X (22/24), Full, Multi, SWIM, SWIMVIP20",false,Top Size,0X (10/12),Bottom,0X (10/12),Color,Blackberries,JOE-SWM-SAF-BBE-0X0X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/South_African_Safari_Bikini_Set_b113603f-a666-4ef9-95da-85b5a5e5c2aa.jpeg?v=1400077463,Josephine Swim South African Safari Bikini Set,false,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,0X (10/12),Bottom,1X (14/16),Color,Blackberries,JOE-SWM-SAF-BBE-0X1X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/south_afican_safari_bikini_1.jpeg?v=1400077463,Josephine Swim South African Safari Bikini Set,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,0X (10/12),Bottom,2X (18/20),Color,Blackberries,JOE-SWM-SAF-BBE-0X2X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/south_afican_safari_bikini_4.jpeg?v=1400077463,Josephine Swim South African Safari Bikini Set,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,0X (10/12),Bottom,3X (22/24),Color,Blackberries,JOE-SWM-SAF-BBE-0X3X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/south_afican_safari_bikini_2.jpeg?v=1400077463,Josephine Swim South African Safari Bikini Set,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,1X (14/16),Bottom,0X (10/12),Color,Blackberries,JOE-SWM-SAF-BBE-1X0X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/south_afican_safari_bikini_3.jpeg?v=1400077463,Josephine Swim South African Safari Bikini Set,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,1X (14/16),Bottom,1X (14/16),Color,Blackberries,JOE-SWM-SAF-BBE-1X1X,680,shopify,0,continue,manual,198.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/south_afican_safari_bikini_5.jpeg?v=1400077463,Josephine Swim South African Safari Bikini Set,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,1X (14/16),Bottom,2X (18/20),Color,Blackberries,JOE-SWM-SAF-BBE-1X2X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,1X (14/16),Bottom,3X (22/24),Color,Blackberries,JOE-SWM-SAF-BBE-1X3X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,2X (18/20),Bottom,0X (10/12),Color,Blackberries,JOE-SWM-SAF-BBE-2X0X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,2X (18/20),Bottom,1X (14/16),Color,Blackberries,JOE-SWM-SAF-BBE-2X1X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,2X (18/20),Bottom,2X (18/20),Color,Blackberries,JOE-SWM-SAF-BBE-2X2X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,2X (18/20),Bottom,3X (22/24),Color,Blackberries,JOE-SWM-SAF-BBE-2X3X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,3X (22/24),Bottom,0X (10/12),Color,Blackberries,JOE-SWM-SAF-BBE-3X0X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,3X (22/24),Bottom,1X (14/16),Color,Blackberries,JOE-SWM-SAF-BBE-3X1X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,3X (22/24),Bottom,2X (18/20),Color,Blackberries,JOE-SWM-SAF-BBE-3X2X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
south-african-safari-bikini-set,,,,,,,Top Size,3X (22/24),Bottom,3X (22/24),Color,Blackberries,JOE-SWM-SAF-BBE-3X3X,680,shopify,0,continue,manual,198.00,,true,true,,,,,,,,,,,,,,,,,,,,
sophia-peplum-skirt,Sophia Peplum Skirt,"<p>This slightly fitted skirt has a flattering shape complemented by a faux leather trim and silver hardware. This versatile skirt is perfect to for either the office to a night out. With leather being so hot this season this is the perfect addition to any closet</p>
<p><strong>Fabrication:</strong><br />Body: 60% Viscose, 35% Nylon, 5% Elastane.<br />Trim: 50% Polyester, 50% Faux Leather.<br />Lining: 100% Polyester.</p>
<p><strong>Care:<br /></strong>Machine wash cold inside out, delicate cycle. Iron inside out at low temperature. Do not bleach. Hang to dry.</p>
<strong>Model:<br /></strong>Philomena is wearing the Sophia Peplum Skirt size 14.",MYNT 1792,Pants and Skirts,"",true,Size,12,Color,Black,,,SKT-30685-12,1361,shopify,2,continue,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/Sophia_Peplum_Skirt_front.jpeg?v=1400077462,MYNT 1792 Sophia Peplum Skirt,false,,,,,,,,,,,,,,,,
sophia-peplum-skirt,,,,,,,Size,14,Color,Black,,,SKT-30685-14,1361,shopify,1,continue,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0450/1517/products/sophia_skirt_front.jpg?v=1400077462,MYNT 1792 Sophia Peplum Skirt,,,,,,,,,,,,,,,,,
sophia-peplum-skirt,,,,,,,Size,16,Color,Black,,,SKT-30685-16,1361,shopify,2,continue,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,
sophia-peplum-skirt,,,,,,,Size,18,Color,Black,,,SKT-30685-18,1361,shopify,1,continue,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,
sophia-peplum-skirt,,,,,,,Size,20,Color,Black,,,SKT-30685-20,1361,shopify,1,continue,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,
sophia-peplum-skirt,,,,,,,Size,22,Color,Black,,,SKT-30685-22,1361,shopify,1,continue,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,
sophia-peplum-skirt,,,,,,,Size,24,Color,Black,,,SKT-30685-24,1361,shopify,2,continue,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,
sophia-peplum-skirt,,,,,,,Size,26,Color,Black,,,SKT-30685-26,1361,shopify,1,continue,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,
solid-jersey-w-tie-front-wrap,Solid Jersey W/Tie Front Wrap,<p>TBA</p>,ABS By Allen Schwartz,Dress,"Full, New",false,Size,0X,Color,Royal,,,ABS-DRS-TIE-BLU-0X,907,shopify,0,deny,manual,198.00,,true,true,9380E75,,,false,,,,,,,,,,,,,,,,
solid-jersey-w-tie-front-wrap,,,,,,,Size,1X,Color,Royal,,,ABS-DRS-TIE-BLU-1X,907,shopify,0,deny,manual,198.00,,true,true,9380E75,,,,,,,,,,,,,,,,,,,
